Chromosome Name	Gene Start (bp)	Gene End (bp)	Associated Gene Name	Description	Transcript Biotype	Ensembl Gene ID	Ensembl Transcript ID
11	12115543	12285334	MICAL2	microtubule associated monooxygenase, calponin and LIM domain containing 2 [Source:HGNC Symbol;Acc:24693]	protein_coding	ENSG00000133816	ENST00000379612
7	137559725	137686813	CREB3L2	cAMP responsive element binding protein 3-like 2 [Source:HGNC Symbol;Acc:23720]	protein_coding	ENSG00000182158	ENST00000330387
7	137559725	137686813	CREB3L2	cAMP responsive element binding protein 3-like 2 [Source:HGNC Symbol;Acc:23720]	protein_coding	ENSG00000182158	ENST00000456390
7	137559725	137686813	CREB3L2	cAMP responsive element binding protein 3-like 2 [Source:HGNC Symbol;Acc:23720]	protein_coding	ENSG00000182158	ENST00000452463
7	137559725	137686813	CREB3L2	cAMP responsive element binding protein 3-like 2 [Source:HGNC Symbol;Acc:23720]	protein_coding	ENSG00000182158	ENST00000458726
7	137559725	137686813	CREB3L2	cAMP responsive element binding protein 3-like 2 [Source:HGNC Symbol;Acc:23720]	protein_coding	ENSG00000182158	ENST00000420629
7	137559725	137686813	CREB3L2	cAMP responsive element binding protein 3-like 2 [Source:HGNC Symbol;Acc:23720]	processed_transcript	ENSG00000182158	ENST00000468127
15	101459420	101610317	LRRK1	leucine-rich repeat kinase 1 [Source:HGNC Symbol;Acc:18608]	protein_coding	ENSG00000154237	ENST00000388948
15	101459420	101610317	LRRK1	leucine-rich repeat kinase 1 [Source:HGNC Symbol;Acc:18608]	protein_coding	ENSG00000154237	ENST00000534045
15	101459420	101610317	LRRK1	leucine-rich repeat kinase 1 [Source:HGNC Symbol;Acc:18608]	retained_intron	ENSG00000154237	ENST00000527698
15	101459420	101610317	LRRK1	leucine-rich repeat kinase 1 [Source:HGNC Symbol;Acc:18608]	protein_coding	ENSG00000154237	ENST00000532029
15	101459420	101610317	LRRK1	leucine-rich repeat kinase 1 [Source:HGNC Symbol;Acc:18608]	nonsense_mediated_decay	ENSG00000154237	ENST00000525284
15	101459420	101610317	LRRK1	leucine-rich repeat kinase 1 [Source:HGNC Symbol;Acc:18608]	nonsense_mediated_decay	ENSG00000154237	ENST00000531270
15	101459420	101610317	LRRK1	leucine-rich repeat kinase 1 [Source:HGNC Symbol;Acc:18608]	retained_intron	ENSG00000154237	ENST00000525617
15	101459420	101610317	LRRK1	leucine-rich repeat kinase 1 [Source:HGNC Symbol;Acc:18608]	retained_intron	ENSG00000154237	ENST00000538064
15	101459420	101610317	LRRK1	leucine-rich repeat kinase 1 [Source:HGNC Symbol;Acc:18608]	nonsense_mediated_decay	ENSG00000154237	ENST00000526457
15	101459420	101610317	LRRK1	leucine-rich repeat kinase 1 [Source:HGNC Symbol;Acc:18608]	processed_transcript	ENSG00000154237	ENST00000525395
15	101459420	101610317	LRRK1	leucine-rich repeat kinase 1 [Source:HGNC Symbol;Acc:18608]	processed_transcript	ENSG00000154237	ENST00000532145
15	101459420	101610317	LRRK1	leucine-rich repeat kinase 1 [Source:HGNC Symbol;Acc:18608]	protein_coding	ENSG00000154237	ENST00000284395
2	1635659	1748624	PXDN	peroxidasin homolog (Drosophila) [Source:HGNC Symbol;Acc:14966]	protein_coding	ENSG00000130508	ENST00000252804
2	1635659	1748624	PXDN	peroxidasin homolog (Drosophila) [Source:HGNC Symbol;Acc:14966]	retained_intron	ENSG00000130508	ENST00000493654
2	1635659	1748624	PXDN	peroxidasin homolog (Drosophila) [Source:HGNC Symbol;Acc:14966]	retained_intron	ENSG00000130508	ENST00000478155
2	1635659	1748624	PXDN	peroxidasin homolog (Drosophila) [Source:HGNC Symbol;Acc:14966]	nonsense_mediated_decay	ENSG00000130508	ENST00000453308
2	1635659	1748624	PXDN	peroxidasin homolog (Drosophila) [Source:HGNC Symbol;Acc:14966]	processed_transcript	ENSG00000130508	ENST00000477093
2	1635659	1748624	PXDN	peroxidasin homolog (Drosophila) [Source:HGNC Symbol;Acc:14966]	retained_intron	ENSG00000130508	ENST00000493779
2	1635659	1748624	PXDN	peroxidasin homolog (Drosophila) [Source:HGNC Symbol;Acc:14966]	processed_transcript	ENSG00000130508	ENST00000465809
2	1635659	1748624	PXDN	peroxidasin homolog (Drosophila) [Source:HGNC Symbol;Acc:14966]	protein_coding	ENSG00000130508	ENST00000433670
2	1635659	1748624	PXDN	peroxidasin homolog (Drosophila) [Source:HGNC Symbol;Acc:14966]	processed_transcript	ENSG00000130508	ENST00000467191
2	1635659	1748624	PXDN	peroxidasin homolog (Drosophila) [Source:HGNC Symbol;Acc:14966]	processed_transcript	ENSG00000130508	ENST00000483018
2	1635659	1748624	PXDN	peroxidasin homolog (Drosophila) [Source:HGNC Symbol;Acc:14966]	processed_transcript	ENSG00000130508	ENST00000477810
2	1635659	1748624	PXDN	peroxidasin homolog (Drosophila) [Source:HGNC Symbol;Acc:14966]	protein_coding	ENSG00000130508	ENST00000447941
2	1635659	1748624	PXDN	peroxidasin homolog (Drosophila) [Source:HGNC Symbol;Acc:14966]	protein_coding	ENSG00000130508	ENST00000425171
2	1635659	1748624	PXDN	peroxidasin homolog (Drosophila) [Source:HGNC Symbol;Acc:14966]	processed_transcript	ENSG00000130508	ENST00000485177
10	46951472	46966835	RP11-38L15.3		antisense	ENSG00000231187	ENST00000506914
10	46951472	46966835	RP11-38L15.3		antisense	ENSG00000231187	ENST00000430188
15	101715928	101792137	CHSY1	chondroitin sulfate synthase 1 [Source:HGNC Symbol;Acc:17198]	protein_coding	ENSG00000131873	ENST00000254190
15	101715928	101792137	CHSY1	chondroitin sulfate synthase 1 [Source:HGNC Symbol;Acc:17198]	processed_transcript	ENSG00000131873	ENST00000543813
15	101715928	101792137	CHSY1	chondroitin sulfate synthase 1 [Source:HGNC Symbol;Acc:17198]	processed_transcript	ENSG00000131873	ENST00000560766
15	101715928	101792137	CHSY1	chondroitin sulfate synthase 1 [Source:HGNC Symbol;Acc:17198]	processed_transcript	ENSG00000131873	ENST00000561414
15	101715928	101792137	CHSY1	chondroitin sulfate synthase 1 [Source:HGNC Symbol;Acc:17198]	processed_transcript	ENSG00000131873	ENST00000561143
15	101715928	101792137	CHSY1	chondroitin sulfate synthase 1 [Source:HGNC Symbol;Acc:17198]	processed_transcript	ENSG00000131873	ENST00000559384
10	33466420	33625190	NRP1	neuropilin 1 [Source:HGNC Symbol;Acc:8004]	protein_coding	ENSG00000099250	ENST00000374875
10	33466420	33625190	NRP1	neuropilin 1 [Source:HGNC Symbol;Acc:8004]	protein_coding	ENSG00000099250	ENST00000265371
10	33466420	33625190	NRP1	neuropilin 1 [Source:HGNC Symbol;Acc:8004]	protein_coding	ENSG00000099250	ENST00000413802
10	33466420	33625190	NRP1	neuropilin 1 [Source:HGNC Symbol;Acc:8004]	protein_coding	ENSG00000099250	ENST00000418675
10	33466420	33625190	NRP1	neuropilin 1 [Source:HGNC Symbol;Acc:8004]	protein_coding	ENSG00000099250	ENST00000466932
10	33466420	33625190	NRP1	neuropilin 1 [Source:HGNC Symbol;Acc:8004]	protein_coding	ENSG00000099250	ENST00000431894
10	33466420	33625190	NRP1	neuropilin 1 [Source:HGNC Symbol;Acc:8004]	protein_coding	ENSG00000099250	ENST00000374821
10	33466420	33625190	NRP1	neuropilin 1 [Source:HGNC Symbol;Acc:8004]	protein_coding	ENSG00000099250	ENST00000374822
10	33466420	33625190	NRP1	neuropilin 1 [Source:HGNC Symbol;Acc:8004]	protein_coding	ENSG00000099250	ENST00000374823
10	33466420	33625190	NRP1	neuropilin 1 [Source:HGNC Symbol;Acc:8004]	protein_coding	ENSG00000099250	ENST00000432372
10	33466420	33625190	NRP1	neuropilin 1 [Source:HGNC Symbol;Acc:8004]	protein_coding	ENSG00000099250	ENST00000455749
10	33466420	33625190	NRP1	neuropilin 1 [Source:HGNC Symbol;Acc:8004]	protein_coding	ENSG00000099250	ENST00000374867
10	33466420	33625190	NRP1	neuropilin 1 [Source:HGNC Symbol;Acc:8004]	protein_coding	ENSG00000099250	ENST00000395995
10	33466420	33625190	NRP1	neuropilin 1 [Source:HGNC Symbol;Acc:8004]	protein_coding	ENSG00000099250	ENST00000374816
11	111473115	111601577	SIK2	salt-inducible kinase 2 [Source:HGNC Symbol;Acc:21680]	protein_coding	ENSG00000170145	ENST00000304987
11	111473115	111601577	SIK2	salt-inducible kinase 2 [Source:HGNC Symbol;Acc:21680]	processed_transcript	ENSG00000170145	ENST00000533868
11	111597632	111637151	PPP2R1B	protein phosphatase 2, regulatory subunit A, beta [Source:HGNC Symbol;Acc:9303]	protein_coding	ENSG00000137713	ENST00000311129
11	111597632	111637151	PPP2R1B	protein phosphatase 2, regulatory subunit A, beta [Source:HGNC Symbol;Acc:9303]	protein_coding	ENSG00000137713	ENST00000426998
11	111597632	111637151	PPP2R1B	protein phosphatase 2, regulatory subunit A, beta [Source:HGNC Symbol;Acc:9303]	processed_transcript	ENSG00000137713	ENST00000530787
11	111597632	111637151	PPP2R1B	protein phosphatase 2, regulatory subunit A, beta [Source:HGNC Symbol;Acc:9303]	processed_transcript	ENSG00000137713	ENST00000526287
11	111597632	111637151	PPP2R1B	protein phosphatase 2, regulatory subunit A, beta [Source:HGNC Symbol;Acc:9303]	protein_coding	ENSG00000137713	ENST00000527614
11	111597632	111637151	PPP2R1B	protein phosphatase 2, regulatory subunit A, beta [Source:HGNC Symbol;Acc:9303]	nonsense_mediated_decay	ENSG00000137713	ENST00000534521
11	111597632	111637151	PPP2R1B	protein phosphatase 2, regulatory subunit A, beta [Source:HGNC Symbol;Acc:9303]	protein_coding	ENSG00000137713	ENST00000341980
11	111597632	111637151	PPP2R1B	protein phosphatase 2, regulatory subunit A, beta [Source:HGNC Symbol;Acc:9303]	protein_coding	ENSG00000137713	ENST00000393055
11	111597632	111637151	PPP2R1B	protein phosphatase 2, regulatory subunit A, beta [Source:HGNC Symbol;Acc:9303]	retained_intron	ENSG00000137713	ENST00000529672
11	111597632	111637151	PPP2R1B	protein phosphatase 2, regulatory subunit A, beta [Source:HGNC Symbol;Acc:9303]	protein_coding	ENSG00000137713	ENST00000531890
11	111597632	111637151	PPP2R1B	protein phosphatase 2, regulatory subunit A, beta [Source:HGNC Symbol;Acc:9303]	nonsense_mediated_decay	ENSG00000137713	ENST00000534500
11	111597632	111637151	PPP2R1B	protein phosphatase 2, regulatory subunit A, beta [Source:HGNC Symbol;Acc:9303]	protein_coding	ENSG00000137713	ENST00000531373
11	111597632	111637151	PPP2R1B	protein phosphatase 2, regulatory subunit A, beta [Source:HGNC Symbol;Acc:9303]	protein_coding	ENSG00000137713	ENST00000427203
3	42846244	42929466	ACKR2	atypical chemokine receptor 2 [Source:HGNC Symbol;Acc:1565]	processed_transcript	ENSG00000144648	ENST00000565749
3	42846244	42929466	ACKR2	atypical chemokine receptor 2 [Source:HGNC Symbol;Acc:1565]	processed_transcript	ENSG00000144648	ENST00000463699
3	42846244	42929466	ACKR2	atypical chemokine receptor 2 [Source:HGNC Symbol;Acc:1565]	processed_transcript	ENSG00000144648	ENST00000460855
3	42846244	42929466	ACKR2	atypical chemokine receptor 2 [Source:HGNC Symbol;Acc:1565]	processed_transcript	ENSG00000144648	ENST00000498111
3	42846244	42929466	ACKR2	atypical chemokine receptor 2 [Source:HGNC Symbol;Acc:1565]	protein_coding	ENSG00000144648	ENST00000442925
3	42846244	42929466	ACKR2	atypical chemokine receptor 2 [Source:HGNC Symbol;Acc:1565]	processed_transcript	ENSG00000144648	ENST00000480215
3	42846244	42929466	ACKR2	atypical chemokine receptor 2 [Source:HGNC Symbol;Acc:1565]	protein_coding	ENSG00000144648	ENST00000422265
3	42846244	42929466	ACKR2	atypical chemokine receptor 2 [Source:HGNC Symbol;Acc:1565]	protein_coding	ENSG00000144648	ENST00000497921
3	42846244	42929466	ACKR2	atypical chemokine receptor 2 [Source:HGNC Symbol;Acc:1565]	protein_coding	ENSG00000144648	ENST00000492609
3	42846244	42929466	ACKR2	atypical chemokine receptor 2 [Source:HGNC Symbol;Acc:1565]	protein_coding	ENSG00000144648	ENST00000494619
3	42846244	42929466	ACKR2	atypical chemokine receptor 2 [Source:HGNC Symbol;Acc:1565]	protein_coding	ENSG00000144648	ENST00000493193
3	42846244	42929466	ACKR2	atypical chemokine receptor 2 [Source:HGNC Symbol;Acc:1565]	protein_coding	ENSG00000144648	ENST00000273145
3	182895831	183146566	MCF2L2	MCF.2 cell line derived transforming sequence-like 2 [Source:HGNC Symbol;Acc:30319]	protein_coding	ENSG00000053524	ENST00000328913
3	182895831	183146566	MCF2L2	MCF.2 cell line derived transforming sequence-like 2 [Source:HGNC Symbol;Acc:30319]	protein_coding	ENSG00000053524	ENST00000473233
3	182895831	183146566	MCF2L2	MCF.2 cell line derived transforming sequence-like 2 [Source:HGNC Symbol;Acc:30319]	retained_intron	ENSG00000053524	ENST00000478652
3	182895831	183146566	MCF2L2	MCF.2 cell line derived transforming sequence-like 2 [Source:HGNC Symbol;Acc:30319]	retained_intron	ENSG00000053524	ENST00000464626
3	182895831	183146566	MCF2L2	MCF.2 cell line derived transforming sequence-like 2 [Source:HGNC Symbol;Acc:30319]	processed_transcript	ENSG00000053524	ENST00000468976
3	182895831	183146566	MCF2L2	MCF.2 cell line derived transforming sequence-like 2 [Source:HGNC Symbol;Acc:30319]	retained_intron	ENSG00000053524	ENST00000488149
3	182895831	183146566	MCF2L2	MCF.2 cell line derived transforming sequence-like 2 [Source:HGNC Symbol;Acc:30319]	protein_coding	ENSG00000053524	ENST00000447025
3	182895831	183146566	MCF2L2	MCF.2 cell line derived transforming sequence-like 2 [Source:HGNC Symbol;Acc:30319]	protein_coding	ENSG00000053524	ENST00000414362
3	182895831	183146566	MCF2L2	MCF.2 cell line derived transforming sequence-like 2 [Source:HGNC Symbol;Acc:30319]	retained_intron	ENSG00000053524	ENST00000475664
3	182895831	183146566	MCF2L2	MCF.2 cell line derived transforming sequence-like 2 [Source:HGNC Symbol;Acc:30319]	retained_intron	ENSG00000053524	ENST00000459750
3	182895831	183146566	MCF2L2	MCF.2 cell line derived transforming sequence-like 2 [Source:HGNC Symbol;Acc:30319]	retained_intron	ENSG00000053524	ENST00000492331
3	182895831	183146566	MCF2L2	MCF.2 cell line derived transforming sequence-like 2 [Source:HGNC Symbol;Acc:30319]	protein_coding	ENSG00000053524	ENST00000482017
3	182895831	183146566	MCF2L2	MCF.2 cell line derived transforming sequence-like 2 [Source:HGNC Symbol;Acc:30319]	retained_intron	ENSG00000053524	ENST00000461074
17	38459457	38460909	CTD-2267D19.6		lincRNA	ENSG00000270145	ENST00000602403
5	14143811	14532235	TRIO	trio Rho guanine nucleotide exchange factor [Source:HGNC Symbol;Acc:12303]	retained_intron	ENSG00000038382	ENST00000505971
5	14143811	14532235	TRIO	trio Rho guanine nucleotide exchange factor [Source:HGNC Symbol;Acc:12303]	retained_intron	ENSG00000038382	ENST00000502816
5	14143811	14532235	TRIO	trio Rho guanine nucleotide exchange factor [Source:HGNC Symbol;Acc:12303]	protein_coding	ENSG00000038382	ENST00000344204
5	14143811	14532235	TRIO	trio Rho guanine nucleotide exchange factor [Source:HGNC Symbol;Acc:12303]	nonsense_mediated_decay	ENSG00000038382	ENST00000512070
5	14143811	14532235	TRIO	trio Rho guanine nucleotide exchange factor [Source:HGNC Symbol;Acc:12303]	protein_coding	ENSG00000038382	ENST00000509967
5	14143811	14532235	TRIO	trio Rho guanine nucleotide exchange factor [Source:HGNC Symbol;Acc:12303]	retained_intron	ENSG00000038382	ENST00000504606
5	14143811	14532235	TRIO	trio Rho guanine nucleotide exchange factor [Source:HGNC Symbol;Acc:12303]	protein_coding	ENSG00000038382	ENST00000513206
5	14143811	14532235	TRIO	trio Rho guanine nucleotide exchange factor [Source:HGNC Symbol;Acc:12303]	retained_intron	ENSG00000038382	ENST00000515144
5	14143811	14532235	TRIO	trio Rho guanine nucleotide exchange factor [Source:HGNC Symbol;Acc:12303]	retained_intron	ENSG00000038382	ENST00000510757
5	14143811	14532235	TRIO	trio Rho guanine nucleotide exchange factor [Source:HGNC Symbol;Acc:12303]	retained_intron	ENSG00000038382	ENST00000502490
5	14143811	14532235	TRIO	trio Rho guanine nucleotide exchange factor [Source:HGNC Symbol;Acc:12303]	retained_intron	ENSG00000038382	ENST00000509354
5	14143811	14532235	TRIO	trio Rho guanine nucleotide exchange factor [Source:HGNC Symbol;Acc:12303]	retained_intron	ENSG00000038382	ENST00000512303
5	14143811	14532235	TRIO	trio Rho guanine nucleotide exchange factor [Source:HGNC Symbol;Acc:12303]	processed_transcript	ENSG00000038382	ENST00000512979
5	14143811	14532235	TRIO	trio Rho guanine nucleotide exchange factor [Source:HGNC Symbol;Acc:12303]	processed_transcript	ENSG00000038382	ENST00000507714
5	14143811	14532235	TRIO	trio Rho guanine nucleotide exchange factor [Source:HGNC Symbol;Acc:12303]	processed_transcript	ENSG00000038382	ENST00000515710
5	14143811	14532235	TRIO	trio Rho guanine nucleotide exchange factor [Source:HGNC Symbol;Acc:12303]	retained_intron	ENSG00000038382	ENST00000506611
5	14143811	14532235	TRIO	trio Rho guanine nucleotide exchange factor [Source:HGNC Symbol;Acc:12303]	retained_intron	ENSG00000038382	ENST00000511019
5	14143811	14532235	TRIO	trio Rho guanine nucleotide exchange factor [Source:HGNC Symbol;Acc:12303]	retained_intron	ENSG00000038382	ENST00000510281
5	14143811	14532235	TRIO	trio Rho guanine nucleotide exchange factor [Source:HGNC Symbol;Acc:12303]	protein_coding	ENSG00000038382	ENST00000344135
5	14143811	14532235	TRIO	trio Rho guanine nucleotide exchange factor [Source:HGNC Symbol;Acc:12303]	retained_intron	ENSG00000038382	ENST00000503399
5	14143811	14532235	TRIO	trio Rho guanine nucleotide exchange factor [Source:HGNC Symbol;Acc:12303]	retained_intron	ENSG00000038382	ENST00000508343
5	14143811	14532235	TRIO	trio Rho guanine nucleotide exchange factor [Source:HGNC Symbol;Acc:12303]	retained_intron	ENSG00000038382	ENST00000508283
5	14143811	14532235	TRIO	trio Rho guanine nucleotide exchange factor [Source:HGNC Symbol;Acc:12303]	retained_intron	ENSG00000038382	ENST00000508717
5	14143811	14532235	TRIO	trio Rho guanine nucleotide exchange factor [Source:HGNC Symbol;Acc:12303]	protein_coding	ENSG00000038382	ENST00000537187
14	69403319	69403581	BANF1P1	barrier to autointegration factor 1 pseudogene 1 [Source:HGNC Symbol;Acc:20252]	processed_pseudogene	ENSG00000258531	ENST00000553684
3	42850938	43097363	KRBOX1	KRAB domain-containing protein 1  [Source:UniProtKB/Swiss-Prot;Acc:C9JBD0]	processed_transcript	ENSG00000273291	ENST00000451200
3	42850938	43097363	KRBOX1	KRAB domain-containing protein 1  [Source:UniProtKB/Swiss-Prot;Acc:C9JBD0]	processed_transcript	ENSG00000273291	ENST00000418093
3	42850938	43097363	KRBOX1	KRAB domain-containing protein 1  [Source:UniProtKB/Swiss-Prot;Acc:C9JBD0]	nonsense_mediated_decay	ENSG00000273291	ENST00000443313
3	42850938	43097363	KRBOX1	KRAB domain-containing protein 1  [Source:UniProtKB/Swiss-Prot;Acc:C9JBD0]	protein_coding	ENSG00000273291	ENST00000446977
3	42850975	42984284	KRBOX1	KRAB box domain containing 1 [Source:HGNC Symbol;Acc:38708]	protein_coding	ENSG00000240747	ENST00000426937
3	42850975	42984284	KRBOX1	KRAB box domain containing 1 [Source:HGNC Symbol;Acc:38708]	protein_coding	ENSG00000240747	ENST00000383748
3	42850975	42984284	KRBOX1	KRAB box domain containing 1 [Source:HGNC Symbol;Acc:38708]	protein_coding	ENSG00000240747	ENST00000418176
